1584886401.7927575,71.75,35.25,45.13,48.17,13.74
1584886406.8145978,71.81,35.25,45.13,48.17,13.74
1584886411.836241,71.87,35.31,45.13,48.17,13.74
1584886416.8582952,71.87,35.31,45.24,48.17,13.74
1584886421.8806748,71.93,35.31,45.24,48.17,13.71
1584886426.9028525,72.0,35.31,45.24,48.17,13.71
1584886431.9247193,72.06,35.31,45.24,48.17,13.71
1584886436.9468985,72.06,35.31,45.35,48.5,13.71
1584886441.968251,72.12,35.31,45.35,48.5,13.59
1584886446.9909413,72.18,35.37,45.35,48.5,13.59
1584886452.012047,72.18,35.37,45.35,48.5,13.59
1584886457.0339801,72.25,35.37,45.45,48.5,13.59
1584886462.0559847,72.31,35.43,45.45,48.5,13.56
1584886467.0789196,72.37,35.43,45.45,48.5,13.56
1584886472.0998983,72.43,35.43,45.45,48.5,13.56
1584886477.1214342,72.43,35.37,45.55,48.5,13.56
1584886482.142532,72.5,35.43,45.55,48.5,13.53
1584886487.163758,72.56,35.43,45.55,48.5,13.53
1584886492.185918,72.56,35.43,45.55,48.5,13.53
1584886497.2074752,72.62,35.43,45.66,48.5,13.53
1584886502.2288706,72.68,35.5,45.66,48.82,13.53
1584886507.2513356,72.75,35.5,45.66,48.82,13.53
1584886512.2730427,72.75,35.5,45.66,48.82,13.53
1584886517.3047667,26.28,35.5,45.76,48.82,13.53
1584886522.325661,72.87,35.56,45.76,48.82,13.45
1584886527.3472695,72.87,35.5,45.76,48.82,13.45
1584886532.3695147,72.93,35.56,45.76,48.82,13.45
1584886537.390763,73.0,35.56,45.84,48.82,13.45
1584886542.4129488,73.06,35.5,45.84,48.82,13.42
1584886547.4342213,73.06,35.56,45.84,48.82,13.42
1584886552.4560738,73.12,35.56,45.84,48.82,13.42
1584886557.4782746,73.12,35.62,45.95,49.14,13.42
1584886562.499822,73.18,35.62,45.95,49.14,13.34
1584886567.5212255,73.25,35.62,45.95,49.14,13.34
1584886572.5424228,73.31,35.62,45.95,49.14,13.34
1584886577.5652387,73.31,35.62,46.04,49.14,13.34
1584886582.586267,73.37,35.62,46.04,49.14,13.35
1584886587.6084788,73.43,35.68,46.04,49.14,13.35
1584886592.6302025,73.43,35.68,46.04,49.14,13.35
1584886597.6523175,73.5,35.68,46.14,49.14,13.35
1584886602.6736987,73.56,35.68,46.14,49.14,13.31
1584886607.6950488,73.56,35.68,46.14,49.14,13.31
1584886612.7164402,73.62,35.75,46.14,49.14,13.31
1584886617.7377198,73.68,35.75,46.25,49.14,13.31
1584886622.7598822,73.75,35.75,46.25,49.46,13.19
1584886627.7814336,73.75,35.75,46.25,49.46,13.19
1584886632.8025982,73.81,35.75,46.25,49.46,13.19
1584886637.824545,73.87,35.75,46.35,49.46,13.19
